"Ad name",Platform,Placement,"Device platform","Ad delivery","Attribution setting",Results,"Result indicator",Reach,Frequency,"Cost per results","Ad set budget","Ad set budget type","Amount spent (EGP)",Ends,"Quality ranking","Engagement rate ranking","Conversion rate ranking",Impressions,"CPM (cost per 1,000 impressions) (EGP)","Link clicks",shop_clicks,"CPC (cost per link click) (EGP)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all) (EGP)","Landing page views","Cost per landing page view (EGP)","Messaging conversations started","Ad ID","Ad set name","Campaign ID","Campaign name","Ad set ID","Reporting starts","Reporting ends",Bid,"Bid type",Objective,"Cost per messaging conversation started (EGP)"
"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",Facebook,Feed,"Mobile web",not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,1.548258,2024-11-03,-,-,-,63,24.575522,1,,1.548258,1.587302,2,3.174603,0.774129,,,,120212884355220517,"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",120212884354690517,"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",120212884355090517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",Facebook,"In-stream reels",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.489955,2024-11-03,-,-,-,44,11.135342,,,,,0,0,0,,,,120212884355220517,"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",120212884354690517,"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",120212884355090517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",Facebook,Marketplace,In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.068594,2024-11-03,-,-,-,1,68.593704,,,,,0,0,0,,,,120212884355220517,"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",120212884354690517,"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",120212884355090517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",Facebook,"Search results",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.832924,2024-11-03,-,-,-,7,118.989079,,,,,0,0,0,,,,120212884355220517,"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",120212884354690517,"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",120212884355090517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",Facebook,"Feed: video feeds",In-app,not_delivering,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,0,0,1.85203002,"Using campaign budget",0,1.85203,2024-11-03,-,-,-,116,15.965776,4,,0.463008,3.448276,5,4.310345,0.370406,,,1,120212884355220517,"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",120212884354690517,"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",120212884355090517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,1.85203
"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",Instagram,Feed,In-app,not_delivering,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,0,0,10.42624308,"Using campaign budget",0,10.426243,2024-11-03,-,-,-,90,115.847145,1,,10.426243,1.111111,1,1.111111,10.426243,,,1,120212884355220517,"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",120212884354690517,"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",120212884355090517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,10.426243
"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",Instagram,"Instagram Reels",In-app,not_delivering,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,0,0,5.01713953,"Using campaign budget",0,5.01714,2024-11-03,-,-,-,69,72.712167,2,,2.50857,2.898551,2,2.898551,2.50857,,,1,120212884355220517,"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",120212884354690517,"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",120212884355090517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,5.01714
"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",Instagram,"Instagram Stories",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,8.7114,2024-11-03,-,-,-,92,94.689136,,,,,1,1.086957,8.7114,,,,120212884355220517,"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",120212884354690517,"Post: ‎""‎اقوي دبلومة ديكور معانا بخصم 25% وخصومات خاصة...‎""‎",120212884355090517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Facebook,"Facebook profile feed",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.385524,2024-11-08,-,-,-,19,20.290721,,,,,2,10.526316,0.192762,,,,120213061298830517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297450517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297580517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Facebook,"Facebook Reels",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,16.656601,2024-11-08,-,-,-,547,30.450824,,,,,4,0.731261,4.16415,,,,120213061298830517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297450517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297580517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Facebook,"Ads on Facebook Reels",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.088967,2024-11-08,-,-,-,19,4.682474,,,,,0,0,0,,,,120213061298830517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297450517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297580517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Facebook,"Facebook Stories",In-app,not_delivering,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,0,0,2.37245351,"Using campaign budget",0,4.744907,2024-11-08,-,-,-,122,38.892681,3,,1.581636,2.459016,3,2.459016,1.581636,,,2,120213061298830517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297450517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297580517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,2.372454
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Facebook,Feed,Desktop,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.790818,2024-11-08,-,-,-,20,39.540892,,,,,0,0,0,,,,120213061298830517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297450517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297580517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Facebook,Feed,In-app,not_delivering,"7-day click or 1-day view",7,actions:onsite_conversion.messaging_conversation_started_7d,0,0,28.92416242,"Using campaign budget",0,202.469137,2024-11-08,-,-,-,3891,52.035245,15,,13.497942,0.385505,115,2.955538,1.760601,,,7,120213061298830517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297450517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297580517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,28.924162
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Facebook,Feed,"Mobile web",not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,2.105552,2024-11-08,-,-,-,48,43.865677,,,,,1,2.083333,2.105552,,,,120213061298830517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297450517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297580517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Facebook,"In-stream reels",In-app,not_delivering,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,0,0,0.90944051,"Using campaign budget",0,0.909441,2024-11-08,-,-,-,95,9.573058,1,,0.909441,1.052632,1,1.052632,0.909441,,,1,120213061298830517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297450517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297580517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,0.909441
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Facebook,Marketplace,In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.840244,2024-11-08,-,-,-,5,168.048791,,,,,0,0,0,,,,120213061298830517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297450517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297580517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Facebook,"Search results",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.049426,2024-11-08,-,-,-,1,49.426115,,,,,0,0,0,,,,120213061298830517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297450517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297580517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Facebook,"Feed: video feeds",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,2.471306,2024-11-08,-,-,-,124,19.929885,,,,,1,0.806452,2.471306,,,,120213061298830517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297450517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297580517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Instagram,Feed,In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,3.776155,2024-11-08,-,-,-,30,125.871839,,,,,0,0,0,,,,120213061298830517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297450517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297580517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Instagram,Explore,In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.118623,2024-11-08,-,-,-,3,39.540892,,,,,0,0,0,,,,120213061298830517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297450517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297580517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Instagram,"Profile feed",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0,2024-11-08,-,-,-,2,0,,,,,0,0,0,,,,120213061298830517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297450517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297580517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Instagram,"Instagram Reels",In-app,not_delivering,"7-day click or 1-day view",2,actions:onsite_conversion.messaging_conversation_started_7d,0,0,1.04289102,"Using campaign budget",0,2.085782,2024-11-08,-,-,-,56,37.246108,1,,2.085782,1.785714,2,3.571429,1.042891,,,2,120213061298830517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297450517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297580517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,1.042891
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Instagram,"Instagram Stories",In-app,not_delivering,"7-day click or 1-day view",1,actions:onsite_conversion.messaging_conversation_started_7d,0,0,2.7975181,"Using campaign budget",0,2.797518,2024-11-08,-,-,-,58,48.233071,2,,1.398759,3.448276,3,5.172414,0.932506,,,1,120213061298830517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297450517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213061297580517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Messages,2.797518
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Facebook,"Facebook profile feed",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,1.785534,2024-11-16,-,-,-,74,24.128836,,,,,1,1.351351,1.785534,,,,120213158197770517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213158197760517,"‎Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎‎ - Copy",120213158197750517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Facebook,"Facebook Reels",In-app,not_delivering,"7-day click or 1-day view",8,actions:onsite_conversion.messaging_conversation_started_7d,0,0,12.23938592,"Using campaign budget",0,97.915087,2024-11-16,-,-,-,3483,28.112285,14,,6.993935,0.401952,35,1.004881,2.797574,,,8,120213158197770517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213158197760517,"‎Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎‎ - Copy",120213158197750517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,12.239386
"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",Facebook,"Ads on Facebook Reels",In-app,not_delivering,"7-day click or 1-day view",,,0,0,,"Using campaign budget",0,0.728179,2024-11-16,-,-,-,86,8.467193,,,,,0,0,0,,,,120213158197770517,"Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎",120213158197760517,"‎Post: ‎""‎خصومات هتخليك تحضر كل الكورسات الهندسية بأسعار...‎""‎‎ - Copy",120213158197750517,2023-04-08,2026-05-07,0,ABSOLUTE_OCPM,Engagement,
